Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Spencer Torkelson","DET",91.38,381.069,335.081,74.5292,42.6207,17.2932,0.7237,13.8916,41.6833,43.5203,39.0596,0.3811,102.401,3.8107,2.4952,0.6226,,1.1574,0.3555,0.222421,0.1025,0.26872,0.381438,0.308583,0.402722,0.311248,0.711305,0.180301,2.67329,0.274026,-0.13,-0.584223,44.9045,0.327715,103.919,-0.714223,-0.21,0.9946910738945007,-9.581999734044075,0.425074,430.760009765625,,,,,,,402.5,4.423076923,402.5,4.423076923,0.272,0.284,0.294,0.302,0.31,0.318,0.326,0.337,0.352,0.29,0.297,0.302,0.307,0.311,0.315,0.32,0.325,0.333,"Spencer Torkelson","27465",679529
"Wilmer Flores","SFG",68.67,281.786,250.487,60.995,38.5441,12.3018,0.5233,9.6259,31.412,33.097,25.0226,0.5636,45.238,3.6632,1.9506,0.6627,,0.7576,0.2199,0.243505,0.0887999,0.16054,0.553132,0.319008,0.412082,0.318904,0.73109,0.168576,2.64021,0.259999,-0.657,-0.4637,34.9416,1.9788,106.278,-1.1207,0.084,0.9946867227554321,-6.82699977606535,0.366786,653.6599731445312,,,,,,,315,4.565217391,315,4.565217391,0.274,0.288,0.299,0.308,0.317,0.326,0.336,0.349,0.366,0.296,0.304,0.309,0.314,0.318,0.323,0.328,0.334,0.342,"Wilmer Flores","5827",527038
"Connor Joe","SDP",50.73,217.299,189.402,43.4044,27.4203,9.7543,0.6949,5.5349,24.2169,22.6613,22.9902,0.2173,52.275,3.0422,1.4763,0.3879,,2.1482,0.7353,0.229165,0.1058,0.240568,0.439793,0.320117,0.375673,0.308024,0.69579,0.146507,3.88249,0.284587,0.085,-0.288317,25.0422,-0.376981,100.664,-0.203317,-0.488,-0.03068453073501587,-3.764000028371811,0.355438,642.9299926757812,,,,,,,221.9,4.350980392,221.9,4.350980392,0.261,0.275,0.286,0.296,0.306,0.315,0.326,0.339,0.358,0.286,0.293,0.299,0.303,0.308,0.312,0.317,0.323,0.331,"Connor Joe","16572",656582
"Michael Toglia","COL",115.99,474.095,418.919,95.5382,53.7392,16.822,2.7968,22.1802,56.1663,60.3859,48.3102,1.4223,141.846,2.8446,3.1224,0.8986,,6.9553,2.1129,0.228059,0.1019,0.299193,0.340582,0.310005,0.440406,0.323784,0.750411,0.212347,4.87938,0.284317,0.379,-0.28132,60.65,5.19133,94.4903,0.0976796,-0.186,-3.0259361565113068,-9.852000370621681,0.300527,185.42999267578125,,,,,,,552.5,4.762931034,552.5,4.762931034,0.286,0.298,0.307,0.315,0.322,0.33,0.339,0.349,0.364,0.302,0.309,0.314,0.319,0.323,0.328,0.333,0.338,0.346,"Michael Toglia","25845",669911
"Tyler Black","MIL",46.57,194.786,167.969,38.2961,24.9923,7.243,1.4065,4.6543,21.839,20.0626,21.9718,0.3896,45.2004,3.1166,1.3486,0.3799,,6.0364,1.6927,0.227995,0.1128,0.232052,0.486097,0.326042,0.370992,0.309331,0.697034,0.142996,5.75971,0.281609,-0.053,0.129542,22.6526,-0.133013,97.4952,0.0765425,-1.148,-0.5068990141153336,-3.4210000038146973,0.264253,610.530029296875,,,,,,,198.6,4.225531914,198.6,4.225531914,0.26,0.275,0.286,0.297,0.307,0.317,0.328,0.342,0.362,0.284,0.292,0.299,0.304,0.309,0.314,0.319,0.326,0.335,"Tyler Black","29949",672012
"Rowdy Tellez","SEA",35.93,151.133,136.198,31.5865,19.7754,5.3786,0.1732,6.2593,16.81,18.9401,12.6045,0.6045,35.0982,1.0579,1.0386,0.2341,,0.5023,0.1595,0.231916,0.0834,0.232234,0.359121,0.299862,0.411823,0.30819,0.711685,0.179907,2.46774,0.264158,-0.326,-0.223273,17.4374,-0.241889,106.958,-0.549273,-0.055,0.6538946628570557,-3.472000055015087,0.229276,724.719970703125,,,,,,,158,4.388888888,158,4.388888888,0.251,0.269,0.282,0.293,0.305,0.317,0.33,0.346,0.369,0.286,0.293,0.299,0.303,0.308,0.312,0.317,0.323,0.331,"Rowdy Tellez","15679",642133
"Mark Canha","MIL",39.09,166.466,143.889,34.9394,23.9934,6.8922,0.2396,3.8142,18.7491,16.9869,16.4302,0.4994,34.5189,4.661,1.137,0.3487,,2.0239,0.4934,0.242822,0.0987003,0.207364,0.475977,0.337296,0.373576,0.315999,0.710872,0.130754,3.68154,0.291728,-0.122,-0.146935,20.2525,0.779728,101.983,-0.268935,-0.179,0.12585291266441345,-3.7319999784231186,0.200082,631.6699829101562,,,,,,,176.7,4.53076923,176.7,4.53076923,0.265,0.281,0.293,0.303,0.313,0.324,0.336,0.35,0.37,0.295,0.302,0.307,0.311,0.316,0.32,0.325,0.33,0.338,"Mark Canha","11445",592192
"Anthony Rizzo",,45.77,193.388,170.495,40.0007,26.548,7.123,0.266,6.0637,21.2154,21.8756,16.438,0.7736,40.2369,4.8347,1.3298,0.2906,,0.8749,0.3155,0.234615,0.085,0.208063,0.40853,0.317318,0.386209,0.309223,0.703527,0.151594,2.77116,0.270362,-0.431,-0.324115,22.4733,-0.148877,99.398,-0.755115,-0.201,-0.8913239687681198,-4.014999896287918,0.158742,725.3300170898438,,,,,,,195.6,4.252173913,195.6,4.252173913,0.259,0.275,0.286,0.297,0.307,0.317,0.328,0.342,0.362,0.287,0.294,0.3,0.304,0.309,0.313,0.318,0.324,0.332,"Anthony Rizzo","3473",519203
"Juan Yepez","WSN",29.42,124.881,112.783,27.87,17.2123,5.9337,0.2085,4.5155,14.3775,15.4227,10.003,0,24.8574,0.9991,0.8749,0.2214,,0.875,0.2995,0.247112,0.0801001,0.199048,0.402415,0.311825,0.423532,0.319423,0.735357,0.17642,3.31373,0.27709,-0.197,-0.168979,15.5375,0.929078,105.024,-0.365979,0.019,0.38421207666397095,-3.26199989952147,0.132287,663.02001953125,,,,,,,143.1,4.934482758,143.1,4.934482758,0.257,0.275,0.29,0.303,0.315,0.328,0.343,0.361,0.387,0.297,0.305,0.31,0.315,0.319,0.323,0.328,0.334,0.342,"Juan Yepez","18400",660766
"Tyler Locklear","SEA",27.6,111.38,98.4284,21.6703,13.4989,4.4758,0.3868,3.3088,11.6696,11.6053,9.7346,0.4455,32.3436,2.1162,0.7804,0.3205,,1.118,0.3062,0.220163,0.0873998,0.290389,0.300975,0.30183,0.374344,0.296879,0.676174,0.154181,4.19386,0.288901,-0.03,-0.0969674,11.8367,-1.19231,99.0007,-0.126967,0.092,-0.25431641936302185,-2.2079999521374702,0.129159,708.1599731445312,,,,,,,102.9,3.675,102.9,3.675,0.234,0.252,0.267,0.28,0.292,0.306,0.32,0.339,0.366,0.27,0.279,0.285,0.291,0.296,0.301,0.307,0.314,0.324,"Tyler Locklear","31396",682988
"J.D. Davis","LAA",25.38,107.525,95.9739,21.8317,14.1841,4.0376,0.2146,3.3954,11.4211,11.9186,9.3654,0,34.0228,1.2903,0.7361,0.1592,,0.3359,0.1032,0.227475,0.0870997,0.316418,0.275268,0.302586,0.380152,0.300421,0.682739,0.152677,2.74587,0.310942,-0.143,-0.170663,11.7336,-0.844482,93.341,-0.313663,0.351,-1.1329227983951569,-1.2199999690055847,0.127184,734.8800048828125,,,,,,,97,3.88,97,3.88,0.237,0.256,0.27,0.283,0.296,0.309,0.324,0.342,0.369,0.277,0.285,0.29,0.295,0.3,0.305,0.31,0.316,0.324,"J.D. Davis","16219",605204
"Jon Singleton","HOU",31.91,130.104,111.761,24.3846,15.0323,4.4574,0.3977,4.4971,14.7035,14.524,16.6273,0.1301,36.5236,0.5204,0.9115,0.2836,,0.3855,0.1152,0.218185,0.1278,0.280726,0.455248,0.319921,0.385899,0.311811,0.70582,0.167715,2.88731,0.277556,-0.346,-0.222508,15.3902,0.170844,104.67,-0.568508,-0.162,0.12666279077529907,-3.437000095844269,0.106041,723.7899780273438,,,,,,,125.6,3.925,125.6,3.925,0.251,0.269,0.283,0.296,0.308,0.321,0.335,0.352,0.377,0.289,0.296,0.302,0.307,0.311,0.316,0.321,0.327,0.336,"Jon Singleton","10441",572138
"Zach Dezenzo","HOU",12.94,51.9397,47.1759,11.3751,7.2702,2.3441,0.1058,1.655,5.7395,5.9791,3.7864,0,14.9878,0.4675,0.367,0.1429,,0.7833,0.2248,0.241121,0.0729,0.288562,0.252632,0.301737,0.400539,0.30614,0.702276,0.159418,4.07444,0.314565,-0.011,-0.0253385,5.90697,-0.168832,100.681,-0.0363385,-0.356,0.00414879247546196,-0.7870000004768372,0.0979677,539.1900024414062,,,,,,,53.1,4.084615384,53.1,4.084615384,0.217,0.241,0.261,0.279,0.297,0.316,0.338,0.365,0.407,0.277,0.286,0.293,0.299,0.305,0.311,0.318,0.325,0.336,"Zach Dezenzo","31562",701305
"Kody Clemens","PHI",17.8,70.5035,64.4068,14.6685,8.7527,2.8724,0.3994,2.644,7.9605,8.5389,4.8154,0,17.6024,0.564,0.5021,0.2152,,0.6944,0.1924,0.227748,0.0683001,0.249667,0.273565,0.285224,0.407903,0.300184,0.693126,0.180155,4.57357,0.26923,-0.024,-0.0505797,7.6802,-0.567169,91.1215,-0.0745797,-0.541,-0.8231133967638016,-0.7390000075101852,0.0811478,748.9299926757812,,,,,,,76.8,4.266666666,76.8,4.266666666,0.221,0.244,0.261,0.277,0.293,0.31,0.329,0.352,0.388,0.277,0.285,0.29,0.295,0.3,0.304,0.309,0.315,0.324,"Kody Clemens","20572",665019
"Andrés Chaparro","WSN",18.07,76.7818,69.3067,16.8918,10.3743,3.6564,0.1399,2.7211,8.6578,9.5284,6.0043,0.2303,16.8485,0.8446,0.5244,0.1018,,0.4104,0.1275,0.243725,0.0781995,0.219434,0.35637,0.309607,0.418303,0.315512,0.72791,0.174578,3.13151,0.281939,-0.089,-0.103673,9.31138,0.329593,102.392,-0.192673,0.025,0.026932984590530396,-1.8419999834150076,0.0766159,749.3800048828125,,,,,,,87,4.833333333,87,4.833333333,0.24,0.262,0.279,0.294,0.309,0.325,0.343,0.366,0.399,0.292,0.3,0.306,0.31,0.315,0.32,0.325,0.331,0.339,"Andres Chaparro","21797",665953
"Tyler Nevin",,9.04,37.6872,33.377,7.9686,5.1902,1.5526,0.1205,1.1053,4.2095,4.1429,3.3918,0,8.4778,0.5653,0.2638,0.0893,,0.1969,0.0595,0.238745,0.0899987,0.224952,0.40008,0.317191,0.39183,0.311864,0.70902,0.153084,3.40206,0.285285,-0.02,-0.0569122,4.4597,0.0511205,101.215,-0.0769122,0.193,-0.023322954773902893,-0.5610000044107437,0.0693354,999,,,,,,,39,4.333333333,39,4.333333333,0.213,0.24,0.261,0.281,0.301,0.322,0.346,0.377,0.425,0.289,0.296,0.302,0.307,0.311,0.316,0.321,0.327,0.336,"Tyler Nevin","17893",663527
"Austin Shenton","SEA",13.53,55.5032,48.5794,10.1983,6.1579,2.2499,0.0782,1.7123,5.7973,5.7129,5.8944,0.0555,18.6496,0.4995,0.3875,0.1424,,0.1522,0.0437,0.209931,0.106199,0.336009,0.31606,0.29971,0.365206,0.294172,0.664917,0.155276,2.65316,0.296661,-0.024,-0.0858849,5.77757,-0.715092,97.0964,-0.109885,-0.473,-0.29428406059741974,-0.9239999949932098,0.0652658,999,,,,,,,49.6,3.542857142,49.6,3.542857142,0.212,0.235,0.253,0.27,0.286,0.304,0.324,0.349,0.387,0.27,0.278,0.284,0.289,0.294,0.298,0.304,0.31,0.319,"Austin Shenton","25425",668853
"Billy Cook","PIT",30.25,117.942,106.959,24.6813,15.7008,4.9443,0.5323,3.5038,12.9852,12.8918,8.3149,0.1179,33.2108,1.4153,0.8498,0.4025,,3.2232,0.7808,0.230755,0.0705001,0.281587,0.250367,0.292766,0.385208,0.295873,0.677974,0.154453,5.38617,0.297879,-0.021,0.128629,12.4385,-1.35803,86.2225,0.107629,-0.005,-1.8354821875691414,-1.518000011332333,0.0592909,679.739990234375,,,,,,,120.7,4.023333333,120.7,4.023333333,0.234,0.253,0.267,0.279,0.292,0.304,0.319,0.337,0.363,0.271,0.279,0.285,0.29,0.295,0.3,0.306,0.312,0.321,"Billy Cook","29573",695257
"Ryan Noda","LAA",16.27,70.4708,58.9324,11.4696,6.758,2.2611,0.1318,2.3187,8.1623,6.905,9.8095,0.1409,24.7987,1.0571,0.4754,0.1964,,0.5566,0.1561,0.194623,0.139199,0.3519,0.395565,0.317843,0.355499,0.302013,0.673341,0.160876,3.75303,0.283394,-0.028,-0.0898902,7.78039,-0.463149,94.4611,-0.11789,-0.006,-0.564508892595768,-1.252999979071319,0.05491,747.530029296875,,,,,,,62.1,3.88125,62.1,3.88125,0.228,0.249,0.266,0.281,0.296,0.311,0.329,0.351,0.384,0.281,0.288,0.293,0.297,0.302,0.306,0.311,0.316,0.324,"Ryan Noda","23312",676116
"Armando Alvarez","MIN",4.87,19.8421,17.9551,4.1433,2.6029,0.9229,0.0474,0.57,2.1269,2.1499,1.5536,0.0198,4.6935,0.1389,0.139,0.0554,,0.2325,0.0675,0.230759,0.0782981,0.236542,0.331011,0.294937,0.382671,0.296123,0.677608,0.151912,3.85301,0.278498,-0.008,-0.0145828,2.09661,-0.224483,92.7653,-0.0225828,-0.129,-0.18683569505810738,-0.047999992966651917,0.0440595,999,,,,,,,22.7,4.54,22.7,4.54,0.171,0.201,0.227,0.251,0.276,0.304,0.336,0.379,0.446,0.271,0.279,0.285,0.291,0.295,0.301,0.306,0.313,0.322,"Armando Alvarez","19292",669137
"Aledmys Díaz",,15.06,61.9129,57.3062,13.3695,8.9907,2.8474,0.1882,1.3432,6.1067,6.3079,3.2814,0.1238,12.2062,0.743,0.4362,0.1461,,0.3845,0.1181,0.233299,0.0530003,0.197151,0.268831,0.281606,0.359872,0.280039,0.641478,0.126573,3.62576,0.272131,-0.156,-0.0726748,5.74055,-1.5019,79.3226,-0.228675,-0.323,-1.726516917347908,0.05299997329711914,0.0402074,999,,,,,,,45.9,3.06,45.9,3.06,0.203,0.225,0.242,0.257,0.273,0.289,0.308,0.331,0.366,0.254,0.262,0.268,0.274,0.279,0.285,0.291,0.298,0.308,"Aledmys Diaz","15937",649557
"Gavin Sheets","SDP",37.03,155.456,140.306,33.3831,21.5223,6.9992,0.2653,4.5963,16.8783,17.6951,12.5608,0.4664,34.2488,1.2436,1.0851,0.2597,,0.8626,0.2769,0.23793,0.0807999,0.220312,0.366752,0.304051,0.389874,0.302652,0.693925,0.151944,3.16103,0.28072,-0.322,-0.214758,17.2432,-0.941742,97.0492,-0.536758,-0.036,-1.0853062272071838,-3.73900006711483,0.0364076,681.3300170898438,,,,,,,156,4.216216216,156,4.216216216,0.247,0.264,0.277,0.288,0.299,0.311,0.324,0.339,0.362,0.281,0.288,0.293,0.298,0.302,0.307,0.311,0.317,0.325,"Gavin Sheets","19901",657757
"Brett Sullivan","SDP",8.17,32.1146,28.9903,6.4566,4.2269,1.4154,0.1451,0.6692,3.3187,3.1055,2.5306,0.0642,5.7923,0.2569,0.2307,0.106,,0.2891,0.0764,0.222716,0.0787992,0.180364,0.43689,0.288801,0.3508,0.28141,0.639602,0.128084,4.23402,0.254285,-0.021,-0.0279764,3.01307,-0.743626,82.7513,-0.0489764,-0.17,-0.7113753966987133,0.5109999924898148,0.033397,999,,,,,,,25.9,3.2375,25.9,3.2375,0.182,0.208,0.229,0.249,0.269,0.29,0.315,0.347,0.396,0.258,0.266,0.271,0.276,0.281,0.285,0.291,0.297,0.305,"Brett Sullivan","18217",664954
"Joey Meneses","NYM",15.97,69.0145,63.4722,15.7991,10.7589,3.128,0.1037,1.8084,7.4031,8.0412,4.3824,0.138,15.3539,0.6211,0.4692,0.0696,,0.1999,0.0624,0.248914,0.0634997,0.222474,0.285426,0.301728,0.386935,0.30017,0.688663,0.138021,2.55086,0.29908,-0.097,-0.108607,7.51723,-0.555952,95.2155,-0.205607,-0.101,-0.6004660129547119,-1.4319999739527702,0.0274497,999,,,,,,,69.1,4.31875,69.1,4.31875,0.226,0.247,0.264,0.279,0.294,0.31,0.327,0.349,0.383,0.28,0.287,0.291,0.296,0.3,0.304,0.308,0.314,0.321,"Joey Meneses","14366",608841
"Elehuris Montero",,8.38,34.0222,30.74,7.1576,4.4665,1.3863,0.114,1.1908,3.6988,4.0143,2.5857,0.1021,9.7446,0.3742,0.2419,0.0804,,0.1063,0.033,0.232843,0.0760003,0.286419,0.265347,0.298084,0.401571,0.30379,0.699655,0.168728,3.03712,0.297648,-0.022,-0.0499117,3.80489,-0.174965,95.6606,-0.0719117,0.06,-0.24464815855026245,-0.6380000151693821,0.0259138,750.6699829101562,,,,,,,29.5,3.6875,29.5,3.6875,0.2,0.227,0.25,0.27,0.291,0.313,0.339,0.372,0.424,0.281,0.289,0.294,0.299,0.303,0.308,0.313,0.319,0.327,"Elehuris Montero","20543",660707
"Owen Miller","COL",8.89,37.2847,34.1483,8.8852,6.09,1.9071,0.1741,0.7141,4.0142,3.7586,2.3377,0.0373,7.3795,0.4474,0.2554,0.0958,,0.6551,0.1837,0.260194,0.0626987,0.197923,0.316783,0.313812,0.388977,0.307118,0.702789,0.128782,4.76765,0.310569,0.003,-0.0131313,4.26963,-0.0918602,83.273,-0.0101313,-0.414,-0.7559110792353749,-0.26600000262260437,0.0226907,999,,,,,,,39.5,4.388888888,39.5,4.388888888,0.211,0.237,0.258,0.277,0.297,0.317,0.341,0.371,0.416,0.285,0.292,0.297,0.302,0.307,0.311,0.316,0.322,0.33,"Owen Miller","24655",680911
"David Villar","SFG",5.65,22.873,20.2071,4.3345,2.5732,0.981,0.0379,0.7424,2.4322,2.4541,2.0997,0.0229,7.02,0.3431,0.1609,0.0621,,0.1368,0.0409,0.214504,0.0917983,0.306913,0.299103,0.297109,0.377021,0.296631,0.67413,0.162517,3.2519,0.284961,-0.003,-0.0286124,2.42623,-0.249409,91.2867,-0.0316124,0.162,-0.2699347324669361,-0.3089999854564667,0.0188748,999,,,,,,,20.7,3.45,20.7,3.45,0.169,0.2,0.226,0.25,0.276,0.304,0.337,0.38,0.45,0.275,0.282,0.287,0.292,0.296,0.301,0.305,0.311,0.319,"David Villar","24782",681584
"Patrick Wisdom",,3.43,14.1209,12.5701,2.6065,1.3304,0.5127,0.0544,0.7089,1.7146,1.834,1.2285,0,4.8898,0.1836,0.0986,0.04,,0.2449,0.0711,0.207357,0.0869988,0.346282,0.251237,0.285396,0.425979,0.307828,0.711375,0.218622,4.92216,0.268402,-0.02,-0.00146092,1.62511,-0.0267184,98.4388,-0.0214609,0.037,-0.047254299744963646,-0.24900001287460327,0.017994,999,,,,,,,19.1,6.366666666,19.1,6.366666666,0.15,0.185,0.214,0.244,0.275,0.31,0.353,0.41,0.505,0.284,0.292,0.297,0.302,0.307,0.312,0.317,0.324,0.333,"Patrick Wisdom","13602",621550
"Dominic Smith","NYY",11.7,47.9432,43.0046,10.3597,6.9163,2.1384,0.0683,1.2366,5.0836,5.1282,3.8355,0.0479,10.5361,0.6712,0.3303,0.1017,,0.2618,0.0822,0.240897,0.0800008,0.219762,0.364034,0.310742,0.380062,0.303751,0.690804,0.139164,2.89516,0.289051,-0.074,-0.0707086,5.36025,-0.248057,97.4488,-0.144709,-0.068,-0.28466126322746277,-1.199000045657158,0.0118307,732.7100219726562,,,,,,,43.2,3.6,43.2,3.6,0.217,0.241,0.26,0.278,0.295,0.314,0.335,0.361,0.401,0.282,0.289,0.295,0.299,0.303,0.308,0.312,0.318,0.326,"Dominic Smith","15653",642086
"Tristan Gray","CHW",10.73,43.5688,39.8995,8.2843,4.9922,1.6149,0.1263,1.5509,4.3532,4.7465,2.8015,0,13.8531,0.4357,0.3089,0.1232,,0.1858,0.0558,0.207629,0.0643006,0.317959,0.202229,0.265194,0.371045,0.277391,0.636238,0.163416,3.28199,0.27146,-0.034,-0.0503893,3.94682,-1.14977,78.4019,-0.0843893,-0.547,-1.1610945984721184,-0.1889999806880951,0.0105647,999,,,,,,,38.4,3.49090909,38.4,3.49090909,0.125,0.157,0.186,0.214,0.244,0.279,0.321,0.379,0.477,0.257,0.265,0.27,0.275,0.279,0.284,0.289,0.295,0.303,"Tristan Gray","19877",656484
"Trenton Brooks","SDP",2.41,9.46406,8.2512,1.8793,1.2317,0.4023,0.0189,0.2264,1.0381,0.9399,1.0287,0,2.0397,0.0852,0.0678,0.0311,,0.1116,0.027,0.227761,0.108695,0.215521,0.504339,0.317315,0.363414,0.302666,0.680729,0.135653,3.84218,0.273076,-0.002,-0.00712764,1.04986,-0.0572295,97.0583,-0.00912764,0.008,-0.04241974279284477,-0.19300000462681055,0.00823565,999,,,,,,,6.2,3.1,6.2,3.1,0.14,0.175,0.205,0.235,0.267,0.303,0.347,0.407,0.508,0.28,0.287,0.293,0.298,0.302,0.307,0.312,0.318,0.326,"Trenton Brooks","19384",670092
