Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jose Iglesias","SDP",66.87,268.935,251.601,67.226,48.5439,13.621,0.7078,4.3532,26.2634,27.1444,11.2684,0.2689,44.8353,3.4962,1.848,0.7214,,2.8959,0.9195,0.267193,0.0419001,0.166714,0.251329,0.305691,0.378862,0.298697,0.684553,0.111669,3.67349,0.307807,-0.352,-0.290759,28.9741,-2.48544,94.3866,-0.642759,-0.136,-2.4479857087135315,-0.32200001180171967,0.638858,656.8599853515625,,,,,,,252,3.761194029,252,3.761194029,0.256,0.269,0.279,0.288,0.297,0.306,0.315,0.327,0.344,0.275,0.283,0.288,0.293,0.298,0.303,0.308,0.314,0.323,"Jose Iglesias","10231",578428
"Thomas Saggese","STL",60.96,245.038,226.329,54.6725,35.8961,11.0038,1.0256,6.747,25.4661,27.03,12.8645,0.245,58.144,3.4305,1.7151,0.6981,,2.7285,0.8104,0.241562,0.0525001,0.237286,0.221252,0.290446,0.388675,0.295296,0.679121,0.147113,4.35166,0.293745,0,-0.192498,25.7288,-2.93526,89.8888,-0.192498,0.182,-3.1552572548389435,0.6510000079870224,0.584112,655.469970703125,,,,,,,236.3,3.873770491,236.3,3.873770491,0.249,0.263,0.274,0.284,0.293,0.303,0.313,0.326,0.345,0.271,0.279,0.285,0.29,0.295,0.3,0.305,0.311,0.32,"Thomas Saggese","27883",695336
"Orelvis Martinez","TOR",52.21,210.792,190.16,42.3089,24.4541,8.8721,0.4434,8.5393,24.2486,25.7613,15.978,0.8432,52.9406,2.5295,1.4914,0.6329,,1.0131,0.2891,0.222491,0.0757998,0.251151,0.30181,0.289383,0.408527,0.301696,0.69791,0.186037,3.23726,0.259423,-0.013,-0.246884,23.2188,-1.43922,97.3578,-0.259884,0.002,-0.8971488773822784,-0.481000010157004,0.583386,570.3599853515625,,,,,,,214.8,4.13076923,214.8,4.13076923,0.25,0.266,0.278,0.288,0.299,0.31,0.321,0.336,0.357,0.276,0.284,0.29,0.296,0.301,0.306,0.312,0.319,0.329,"Orelvis Martinez","25967",682619
"Nick Yorke","PIT",45.48,180.987,162.536,41.9661,28.847,8.7362,0.4567,3.9262,19.5587,18.9634,14.9495,0.543,39.6426,1.6289,1.3018,0.5703,,3.9882,1.2388,0.258195,0.0825999,0.219036,0.377107,0.324496,0.390032,0.312821,0.714528,0.131836,4.28651,0.316289,0.022,-0.0583128,21.5563,0.384826,97.6297,-0.0363128,0.294,-0.5493143200874329,-0.27400001883506775,0.537429,520.6599731445312,,,,,,,191.7,4.26,191.7,4.26,0.262,0.278,0.289,0.3,0.31,0.321,0.332,0.347,0.367,0.288,0.296,0.302,0.307,0.312,0.317,0.323,0.329,0.339,"Nick Yorke","27504",694377
"Brooks Baldwin","CHW",39.45,157.264,143.965,36.1044,25.389,6.9733,0.2369,3.5052,16.2157,15.6337,10.5838,0.1573,32.8528,1.1008,1.1108,0.5031,,3.844,1.0095,0.250786,0.0672998,0.208903,0.322158,0.304854,0.375558,0.29803,0.680411,0.124771,4.23801,0.299852,0.08,0.068587,16.8586,-1.53781,92.9196,0.148587,-0.007,-1.1254803836345673,1.065999954007566,0.535287,705.8099975585938,,,,,,,156.3,4.007692307,156.3,4.007692307,0.243,0.26,0.272,0.284,0.295,0.306,0.319,0.334,0.357,0.27,0.279,0.286,0.292,0.297,0.303,0.309,0.316,0.327,"Brooks Baldwin","31394",681460
"Jared Triolo","PIT",64.34,255.514,224.661,54.9128,38.9591,10.5149,0.9944,4.4444,26.1727,24.1039,25.7303,0,65.646,2.5551,1.8168,0.7509,,4.7103,1.2748,0.244425,0.1007,0.256917,0.391955,0.326571,0.359429,0.305393,0.686,0.115004,4.58271,0.322714,-0.112,-0.104964,28.9054,-0.984187,92.6305,-0.216964,-0.178,-2.4686881452798843,-0.8599999845027924,0.534998,614.469970703125,,,,,,,251.9,3.9359375,251.9,3.9359375,0.262,0.276,0.286,0.295,0.303,0.312,0.322,0.334,0.351,0.282,0.29,0.295,0.3,0.305,0.309,0.315,0.321,0.329,"Jared Triolo","25807",669707
"Santiago Espinal","CIN",54.39,215.67,196.735,52.2779,37.8821,10.3143,0.2869,3.7946,22.8853,21.7525,15.0106,0.4313,31.6743,1.7254,1.5387,0.6602,,4.3923,1.2679,0.265727,0.0695999,0.146865,0.473905,0.32098,0.378935,0.306942,0.699916,0.113208,4.01791,0.2978,0.035,-0.0627127,24.6667,-0.561963,89.7848,-0.0277127,-0.434,-2.662204610183835,0.5929999649524689,0.52804,658.760009765625,,,,,,,216.6,4.011111111,216.6,4.011111111,0.261,0.275,0.286,0.295,0.305,0.314,0.325,0.338,0.356,0.284,0.291,0.297,0.302,0.306,0.311,0.316,0.322,0.331,"Santiago Espinal","19997",669289
"David Hamilton","BOS",40.96,160.826,143.314,33.1411,21.7121,7.1006,0.7243,3.6042,18.7321,16.373,14.603,0,39.8699,1.1258,1.2009,0.5823,,11.9816,2.8471,0.231249,0.0908002,0.247908,0.366266,0.304973,0.36635,0.2962,0.671323,0.135101,6.62614,0.292327,0.185,0.947727,17.0036,-1.80951,86.3481,1.13273,0.297,-1.3794770240783691,1.1229999661445618,0.527205,404.42999267578125,,,,,,,167.8,4.092682926,167.8,4.092682926,0.241,0.258,0.27,0.282,0.293,0.304,0.317,0.333,0.356,0.273,0.28,0.286,0.291,0.296,0.3,0.306,0.312,0.321,"David Hamilton","27531",666152
"Jorge Mateo","BAL",40.63,158.668,147.098,34.5838,22.1287,7.6639,1.0171,3.7741,18.0832,16.7622,8.6474,0,39.0692,1.2693,1.1324,0.5212,,10.7853,2.4158,0.235107,0.0544998,0.246232,0.221335,0.281387,0.378008,0.286764,0.659395,0.142901,7.07677,0.292348,0.243,0.92573,15.5705,-2.99022,88.1307,1.16873,0.096,-0.986138105392456,0.6310000270605087,0.509588,720.02001953125,,,,,,,160.8,3.921951219,160.8,3.921951219,0.233,0.249,0.261,0.273,0.283,0.295,0.307,0.322,0.345,0.263,0.271,0.276,0.281,0.286,0.291,0.296,0.303,0.312,"Jorge Mateo","17273",622761
"Davis Schneider","TOR",54.35,229.009,197.847,43.5058,25.3573,9.9922,0.5654,7.5909,26.8444,24.9597,26.2674,0,65.9029,2.7481,1.5479,0.5989,,2.7594,0.7424,0.219896,0.1147,0.287774,0.398577,0.317504,0.391219,0.312729,0.708723,0.171323,4.15257,0.285263,-0.197,-0.17793,27.2591,0.470047,105.119,-0.37493,-0.126,0.9663741886615753,-4.266999796032906,0.447556,694.3800048828125,,,,,,,248.2,4.596296296,248.2,4.596296296,0.265,0.28,0.291,0.301,0.31,0.32,0.331,0.344,0.364,0.289,0.297,0.303,0.307,0.312,0.317,0.322,0.328,0.337,"Davis Schneider","23565",676914
"Nick Loftin","KCR",35.9,146.339,130.187,32.6778,22.9242,6.6354,0.3232,2.7951,15.5568,14.36,13.1413,0,24.6313,1.6097,1.0128,0.3891,,1.8447,0.5356,0.251007,0.0898001,0.168316,0.53352,0.324965,0.371352,0.308285,0.696317,0.120344,3.79786,0.287962,0.041,-0.14533,16.8955,-0.223056,96.1762,-0.10433,-0.374,-0.744603656232357,0.02499997615814209,0.429501,750.3099975585938,,,,,,,149.3,4.147222222,149.3,4.147222222,0.254,0.271,0.283,0.294,0.305,0.316,0.329,0.344,0.366,0.284,0.292,0.298,0.303,0.308,0.313,0.318,0.324,0.333,"Nick Loftin","27630",679845
"Brett Wisely","SFG",45.86,181.292,163.618,38.4408,25.8101,8.4528,0.6637,3.5142,18.8655,17.0614,14.2858,0,43.1133,1.4503,1.2886,0.6491,,3.5987,1.1116,0.234942,0.0788001,0.237812,0.331355,0.299912,0.359151,0.290673,0.659063,0.124209,4.59902,0.29529,-0.078,-0.0583653,18.3609,-2.84629,87.2761,-0.136365,-0.07,-2.8947776407003403,0.9129999801516533,0.418834,748.760009765625,,,,,,,165.1,3.589130434,165.1,3.589130434,0.241,0.256,0.268,0.278,0.288,0.298,0.31,0.324,0.344,0.267,0.274,0.28,0.285,0.29,0.295,0.3,0.307,0.315,"Brett Wisely","27735",689172
"Leo Jiménez","TOR",24.14,94.9807,83.0952,19.7549,13.4415,4.1336,0.1606,2.0192,10.2084,9.4039,7.7694,0,20.7322,3.1344,0.6842,0.2975,,0.7297,0.2034,0.237738,0.0817998,0.218278,0.37475,0.323803,0.364248,0.306731,0.688051,0.12651,3.58154,0.290616,-0.112,-0.128582,10.8471,-0.263561,100.9,-0.240582,-0.038,-0.14279236644506454,0.9389999993145466,0.409232,999,,,,,,,94.3,3.929166666,94.3,3.929166666,0.242,0.261,0.276,0.289,0.302,0.316,0.331,0.35,0.378,0.281,0.289,0.295,0.301,0.306,0.311,0.317,0.324,0.334,"Leo Jimenez","23782",677870
"Romy Gonzalez","BOS",33.38,137.81,127.271,32.1459,20.5624,6.0625,1.149,4.372,16.381,16.4972,7.9792,0,38.665,1.2403,0.9549,0.3639,,5.2313,1.4755,0.252578,0.0579001,0.280568,0.206368,0.300958,0.421323,0.312231,0.722281,0.168746,6.51577,0.326026,-0.003,0.213622,16.3483,0.227596,97.6248,0.210622,0.049,-0.1639111489057541,-0.506999995559454,0.405163,653.3099975585938,,,,,,,146.6,4.442424242,146.6,4.442424242,0.247,0.266,0.281,0.294,0.307,0.321,0.336,0.355,0.383,0.285,0.294,0.3,0.306,0.311,0.317,0.323,0.33,0.34,"Romy Gonzalez","21562",663853
"Kevin Newman","LAA",57.58,222.094,205.022,50.5891,37.0052,10.1603,0.7652,2.6584,22.198,19.5669,12.6816,0.4442,38.011,1.9988,1.5965,0.7956,,5.274,1.1734,0.24675,0.0571001,0.171148,0.33363,0.294939,0.342671,0.280327,0.63761,0.0959211,4.95815,0.288828,0.389,0.175147,20.6439,-5.33622,79.2064,0.564147,0.22,-4.719972848892212,0.9540000259876251,0.375689,652,,,,,,,195.2,3.365517241,195.2,3.365517241,0.235,0.249,0.259,0.269,0.278,0.287,0.298,0.31,0.329,0.257,0.265,0.27,0.275,0.28,0.284,0.289,0.295,0.304,"Kevin Newman","17696",621028
"Luis Guillorme","HOU",32.49,128.898,112.869,27.8853,20.6167,5.5041,0.7256,1.0389,13.6417,10.7467,13.7663,0.3867,23.9846,0.9023,0.9218,0.4385,,2.2189,0.6258,0.247059,0.1068,0.186075,0.573964,0.331264,0.336295,0.298547,0.667559,0.0892363,4.88414,0.302436,-0.135,-0.0851075,13.8714,-1.20679,95.3398,-0.220108,-0.611,-0.9074282199144363,0.06599998474121094,0.356871,999,,,,,,,122.3,3.821875,122.3,3.821875,0.243,0.26,0.273,0.284,0.295,0.307,0.319,0.335,0.358,0.272,0.28,0.287,0.292,0.298,0.303,0.309,0.316,0.326,"Luis Guillorme","16451",641645
"Andy Ibáñez","DET",40.4,172.434,157.629,38.7547,25.7554,8.5495,0.6541,3.7957,18.3216,17.2757,11.6221,0,35.5453,1.5519,1.1715,0.4598,,1.8981,0.5734,0.24586,0.0674002,0.206138,0.326966,0.301956,0.380637,0.298766,0.682593,0.134777,4.07081,0.292643,-0.022,-0.159858,18.5871,-1.58393,95.1397,-0.181858,-0.565,-1.1407928466796875,-1.2879999876022339,0.34282,746.8300170898438,,,,,,,172.8,4.32,172.8,4.32,0.247,0.263,0.275,0.285,0.296,0.307,0.318,0.333,0.354,0.275,0.283,0.289,0.294,0.298,0.303,0.308,0.314,0.323,"Andy Ibanez","18819",628451
"Brandon Drury","CHW",61.51,262.224,239.948,56.4318,35.6811,11.2994,0.6339,8.8174,27.2953,31.3299,16.861,0,61.1867,3.4089,1.7292,0.2777,,1.0309,0.3698,0.235184,0.0642999,0.233337,0.275566,0.292814,0.3978,0.300784,0.690614,0.162616,2.8749,0.277356,-0.59,-0.38518,28.6917,-1.98281,94.8572,-0.97518,-0.152,-2.518210291862488,-3.3150001019239426,0.30035,653.2100219726562,,,,,,,257.7,4.156451612,257.7,4.156451612,0.256,0.27,0.28,0.29,0.299,0.308,0.318,0.33,0.348,0.279,0.286,0.292,0.296,0.3,0.305,0.309,0.315,0.323,"Brandon Drury","11615",592273
"Vaughn Grissom","BOS",16.4,65.9436,58.4518,15.5274,10.9818,3.1038,0.2625,1.1793,7.3117,6.7027,5.8624,0.0659,12.4093,0.9892,0.4607,0.1795,,1.2722,0.3505,0.265645,0.0889003,0.188181,0.47242,0.340292,0.388253,0.321436,0.728545,0.122609,4.72835,0.316568,0.04,-0.0277434,8.31139,0.597443,104.099,0.0122566,0.083,0.3215737259015441,0.35599999874830246,0.29701,572.6199951171875,,,,,,,72.6,4.5375,72.6,4.5375,0.252,0.272,0.288,0.303,0.317,0.331,0.348,0.368,0.398,0.297,0.305,0.311,0.316,0.321,0.326,0.332,0.338,0.347,"Vaughn Grissom","26031",687093
"Kyle Farmer","COL",50.35,206.817,188.531,48.0836,32.5326,9.3158,0.9746,5.2606,22.6451,22.107,12.3677,0.4136,41.0808,3.9295,1.4332,0.5563,,3.3194,1.2465,0.255044,0.0598001,0.198633,0.301058,0.312133,0.398505,0.309793,0.710638,0.143461,4.60167,0.298164,-0.163,-0.223082,24.1289,-0.0642056,85.0737,-0.386082,0.299,-4.07756769657135,-0.15299999713897705,0.274374,663.469970703125,,,,,,,209.5,4.19,209.5,4.19,0.261,0.276,0.287,0.298,0.307,0.317,0.328,0.342,0.362,0.287,0.294,0.3,0.305,0.309,0.314,0.319,0.325,0.334,"Kyle Farmer","14813",571657
"Andruw Monasterio","MIL",29.69,120.339,105.708,25.2362,18.0354,5.1897,0.3058,1.7053,12.476,10.6399,12.2384,0,28.6679,1.2034,0.8391,0.3501,,3.5373,0.9919,0.238736,0.1017,0.238227,0.426903,0.322347,0.342013,0.297479,0.66436,0.103277,4.8764,0.308911,-0.077,0.0573028,12.8469,-1.23004,89.5185,-0.0196972,-0.453,-1.5280072782188654,0.1119999885559082,0.267633,750.52001953125,,,,,,,111.1,3.703333333,111.1,3.703333333,0.241,0.258,0.271,0.283,0.294,0.306,0.319,0.335,0.359,0.273,0.281,0.287,0.292,0.297,0.302,0.307,0.313,0.322,"Andruw Monasterio","19455",655316
"Ronny Mauricio","NYM",17.16,71.4365,66.0812,16.4167,10.7024,3.1968,0.2229,2.2946,8.3614,8.3879,4.0219,0.2857,14.4982,0.6429,0.4927,0.1978,,1.8755,0.5602,0.248432,0.0563003,0.202952,0.277407,0.295928,0.407727,0.303607,0.703655,0.159295,5.08218,0.283684,0.021,0.0291858,7.97862,-0.377889,97.5283,0.0501858,-0.133,-0.16095608100295067,0.24800001084804535,0.254678,594,,,,,,,67.1,3.947058823,67.1,3.947058823,0.225,0.247,0.265,0.281,0.297,0.313,0.332,0.356,0.391,0.276,0.285,0.291,0.297,0.303,0.309,0.315,0.322,0.333,"Ronny Mauricio","23698",677595
"Mickey Gasper","MIN",13.36,55.2491,47.4732,11.5363,7.6965,2.5919,0.0894,1.1585,6.2177,5.386,6.2929,0,10.9236,0.9392,0.3861,0.1577,,0.4798,0.1377,0.243007,0.113901,0.197716,0.576083,0.340677,0.37458,0.318872,0.715257,0.131573,3.51734,0.290067,-0.055,-0.0776322,6.84951,0.386578,108.768,-0.132632,0.383,0.4216521382331848,0.13599999248981476,0.247805,999,,,,,,,59.3,4.561538461,59.3,4.561538461,0.188,0.221,0.248,0.274,0.3,0.329,0.363,0.408,0.478,0.294,0.303,0.309,0.315,0.32,0.325,0.331,0.338,0.348,"Mickey Gasper","24759",681508
"Vidal Bruján","CHC",32.16,127.551,113.397,26.3078,17.975,5.3366,0.7313,2.2649,13.5442,12.1271,11.2755,0.6378,25.9,1.5306,0.92,0.4278,,4.7184,1.6406,0.231997,0.0883998,0.203056,0.435347,0.307684,0.351875,0.290793,0.659559,0.119878,5.69904,0.279074,0.121,0.0413229,12.9305,-1.99017,87.9359,0.162323,-0.845,-1.6777775585651398,-0.23200005292892456,0.241443,657.47998046875,,,,,,,114.5,3.578125,114.5,3.578125,0.234,0.251,0.264,0.276,0.287,0.299,0.312,0.328,0.352,0.267,0.275,0.28,0.285,0.29,0.295,0.3,0.307,0.316,"Vidal Brujan","20536",660644
"Whit Merrifield",,35.09,144.657,131.826,32.6108,23.6411,5.9035,0.6779,2.3883,15.31,13.4562,10.4153,0.1447,24.6515,1.0126,0.9809,0.422,,5.6384,1.314,0.247377,0.0719999,0.170413,0.422502,0.305326,0.356795,0.291693,0.662121,0.109418,5.65748,0.285745,0.041,0.319864,14.7694,-2.1523,87.3393,0.360864,-0.468,-1.781957983970642,-0.7829999923706055,0.232867,741.2100219726562,,,,,,,136.3,3.894285714,136.3,3.894285714,0.239,0.255,0.267,0.278,0.289,0.3,0.312,0.327,0.349,0.27,0.277,0.282,0.287,0.291,0.296,0.3,0.306,0.314,"Whit Merrifield","11281",593160
"Leo Rivas","SEA",16.54,65.6601,55.8599,11.9444,8.8998,2.1018,0.2198,0.723,6.5781,4.9667,8.5424,0,17.2495,0.5909,0.4709,0.1959,,2.7297,0.6996,0.213828,0.1301,0.262709,0.495226,0.321973,0.298153,0.284543,0.620126,0.0843253,5.45471,0.292542,-0.064,0.120273,6.32601,-1.35478,90.3236,0.0562727,0.061,-0.6707019060850143,0.6520000211894512,0.224124,999,,,,,,,59.3,3.488235294,59.3,3.488235294,0.215,0.235,0.251,0.265,0.279,0.293,0.31,0.331,0.361,0.259,0.267,0.273,0.279,0.284,0.289,0.295,0.301,0.311,"Leo Rivas","21009",660844
"Enmanuel Valdez","PIT",19.1,76.6486,68.7061,16.1869,9.9594,3.5739,0.1526,2.5011,8.4818,8.7946,6.6378,0.0766,18.3514,0.5365,0.5467,0.2215,,0.8631,0.2607,0.235596,0.0866004,0.239423,0.361705,0.305666,0.401266,0.308333,0.706932,0.165669,3.73155,0.282763,-0.021,-0.067587,8.85232,-0.113881,94.6091,-0.088587,-0.193,-0.5827008709311485,0.1249999850988388,0.216343,749.3599853515625,,,,,,,86.3,4.542105263,86.3,4.542105263,0.234,0.256,0.272,0.287,0.302,0.318,0.336,0.357,0.39,0.285,0.292,0.298,0.303,0.308,0.312,0.318,0.324,0.333,"Enmanuel Valdez","21716",665839
"Casey Schmitt","SFG",21.97,87.0664,80.3569,19.3216,12.7319,3.9632,0.3353,2.2913,9.0208,9.3137,4.9454,0.0871,20.2258,0.8707,0.6221,0.2714,,1.0852,0.3079,0.240447,0.0568003,0.232303,0.24451,0.289621,0.383656,0.292959,0.673277,0.143209,4.1976,0.291306,-0.074,-0.0533627,8.97817,-1.20669,88.8153,-0.127363,0.048,-1.291855201125145,0.4139999970793724,0.20878,745.97998046875,,,,,,,76.7,3.486363636,76.7,3.486363636,0.224,0.244,0.26,0.274,0.288,0.302,0.318,0.338,0.368,0.269,0.277,0.283,0.288,0.292,0.297,0.302,0.309,0.318,"Casey Schmitt","27577",669477
"Pablo Reyes","NYY",14.69,59.319,53.3409,13.0786,9.2055,2.3872,0.2181,1.2678,6.4458,5.9727,4.9235,0.0593,11.735,0.4746,0.414,0.1661,,1.5823,0.478,0.245189,0.0830004,0.197829,0.419557,0.312354,0.369424,0.300376,0.681778,0.124235,4.83595,0.289821,0.007,0.00807718,6.47099,-0.468031,95.075,0.0150772,-0.051,-0.3191996142268181,-0.0020000003278255463,0.171052,999,,,,,,,53.8,3.586666666,53.8,3.586666666,0.222,0.244,0.262,0.278,0.293,0.31,0.329,0.352,0.388,0.276,0.284,0.29,0.295,0.3,0.305,0.31,0.317,0.326,"Pablo Reyes","16357",622569
